age,gender,province
27,Female,Alberta
52,Female,Quebec
55,Female,Alberta
33,Female,Nova Scotia
37,Female,Quebec
73,Male,Quebec
68,Male,Ontario
26,Female,Quebec
28,Female,Ontario
44,Female,Nova Scotia
69,Male,Quebec
79,Male,Saskatchewan
65,Female,Ontario
33,Male,Ontario
80,Female,Prince Edward Island
46,Female,Quebec
79,Male,Manitoba
52,Female,Ontario
45,Male,Ontario
31,Female,British Columbia
74,Male,British Columbia
28,Female,Quebec
32,Female,Saskatchewan
52,Male,Ontario
43,Male,Manitoba
47,Female,Ontario
44,Female,Ontario
72,Male,New Brunswick
25,Female,Quebec
46,Female,Alberta
65,Female,Saskatchewan
21,Male,Nova Scotia
36,Female,Quebec
80,Female,Newfoundland and Labrador
57,Female,British Columbia
61,Female,Ontario
50,Female,Alberta
30,Female,Ontario
33,Female,British Columbia
80,Female,Ontario
67,Male,British Columbia
48,Female,Saskatchewan
73,Female,Ontario
34,Male,Newfoundland and Labrador
44,Female,Manitoba
54,Male,Quebec
29,Female,Manitoba
69,Male,Quebec
38,Female,Ontario
35,Male,Quebec
80,Female,Quebec
39,Male,Ontario
34,Female,Ontario
28,Male,Ontario
61,Female,Saskatchewan
78,Female,Ontario
62,Female,New Brunswick
26,Female,Newfoundland and Labrador
80,Female,Ontario
53,Male,Ontario
72,Male,British Columbia
54,Female,Quebec
60,Male,Ontario
37,Female,Ontario
32,Female,British Columbia
34,Male,Ontario
22,Female,Ontario
44,Female,Ontario
70,Male,Nova Scotia
48,Male,British Columbia
30,Male,Quebec
36,Female,Ontario
66,Female,British Columbia
66,Male,Ontario
52,Male,Alberta
27,Female,Alberta
34,Female,Saskatchewan
36,Female,Ontario
65,Female,Ontario
45,Male,Ontario
53,Male,Ontario
23,Male,Ontario
34,Male,Manitoba
24,Female,Ontario
65,Male,British Columbia
79,Male,Newfoundland and Labrador
39,Female,Ontario
63,Female,Nova Scotia
23,Male,Manitoba
53,Male,Ontario
78,Male,Manitoba
61,Male,New Brunswick
26,Male,Alberta
29,Male,Ontario
50,Male,Quebec
58,Female,Alberta
70,Female,British Columbia
59,Male,Quebec
46,Male,Quebec
65,Male,Quebec
40,Male,Saskatchewan
50,Female,Manitoba
40,Male,Ontario
61,Male,Nova Scotia
36,Male,New Brunswick
25,Male,Manitoba
80,Female,Ontario
43,Male,Newfoundland and Labrador
65,Female,Quebec
45,Male,Ontario
30,Male,Ontario
57,Female,Ontario
54,Female,Ontario
62,Male,Saskatchewan
19,Female,Quebec
32,Female,New Brunswick
55,Female,Quebec
56,Male,British Columbia
43,Male,Quebec
62,Male,British Columbia
74,Female,Alberta
56,Male,Ontario
41,Male,Ontario
66,Male,New Brunswick
70,Male,Manitoba
71,Male,Ontario
31,Male,Alberta
52,Female,Ontario
75,Male,Nova Scotia
31,Female,Ontario
32,Female,Ontario
32,Male,New Brunswick
44,Female,Ontario
36,Male,Ontario
67,Male,Prince Edward Island
80,Female,Ontario
44,Male,Manitoba
59,Male,New Brunswick
58,Female,Nova Scotia
63,Female,Alberta
66,Female,Manitoba
64,Female,Ontario
64,Female,Newfoundland and Labrador
70,Female,Quebec
66,Female,Ontario
32,Female,Manitoba
46,Male,Quebec
56,Female,Quebec
58,Male,Saskatchewan
71,Female,Ontario
65,Female,Prince Edward Island
37,Female,Saskatchewan
80,Female,Prince Edward Island
31,Female,Manitoba
65,Female,Quebec
62,Female,British Columbia
28,Male,Ontario
75,Male,New Brunswick
61,Male,British Columbia
53,Male,British Columbia
37,Male,Ontario
55,Female,Ontario
55,Male,Nova Scotia
49,Male,Ontario
55,Female,British Columbia
67,Female,Prince Edward Island
26,Male,Prince Edward Island
44,Male,Manitoba
60,Female,Ontario
60,Male,Quebec
55,Female,British Columbia
79,Male,Nova Scotia
68,Female,British Columbia
45,Male,Quebec
26,Female,British Columbia
73,Female,Ontario
66,Male,Newfoundland and Labrador
56,Female,Ontario
76,Female,Quebec
41,Female,Ontario
48,Male,Ontario
46,Female,Nova Scotia
52,Female,Ontario
38,Male,British Columbia
56,Male,Quebec
33,Female,Ontario
22,Male,Ontario
79,Female,New Brunswick
74,Female,Alberta
28,Female,Newfoundland and Labrador
31,Female,New Brunswick
53,Male,British Columbia
40,Female,British Columbia
65,Male,British Columbia
58,Male,Ontario
59,Female,Prince Edward Island
44,Female,Manitoba
57,Male,Manitoba
65,Male,Quebec
60,Female,Ontario
64,Female,British Columbia
29,Male,Saskatchewan
80,Female,Quebec
80,Female,Ontario
61,Male,Quebec
30,Male,Alberta
28,Female,Nova Scotia
40,Female,Alberta
78,Female,British Columbia
30,Male,Newfoundland and Labrador
63,Male,Manitoba
29,Female,Manitoba
41,Male,Ontario
60,Male,Quebec
53,Male,Nova Scotia
19,Male,Prince Edward Island
62,Female,Ontario
62,Male,Nova Scotia
63,Female,Newfoundland and Labrador
47,Female,Newfoundland and Labrador
44,Male,Ontario
27,Female,Alberta
37,Female,Alberta
67,Male,Quebec
80,Female,Saskatchewan
62,Male,Prince Edward Island
80,Male,Quebec
68,Female,Quebec
39,Male,Ontario
47,Male,Newfoundland and Labrador
28,Male,Ontario
63,Female,Manitoba
34,Male,Quebec
57,Female,British Columbia
23,Male,Ontario
52,Female,Ontario
79,Male,Ontario
42,Male,British Columbia
61,Female,British Columbia
38,Male,Ontario
64,Female,Quebec
39,Female,Ontario
35,Male,Quebec
60,Male,Quebec
22,Male,British Columbia
66,Female,Newfoundland and Labrador
71,Female,Ontario
25,Male,Nova Scotia
64,Male,Saskatchewan
32,Female,New Brunswick
22,Female,Alberta
72,Female,Ontario
32,Female,Ontario
53,Male,Alberta
63,Male,Saskatchewan
55,Male,Saskatchewan
68,Female,Prince Edward Island
76,Male,Nova Scotia
26,Female,Ontario
75,Female,British Columbia
36,Male,Alberta
57,Male,New Brunswick
42,Male,Ontario
19,Female,Ontario
56,Female,Ontario
59,Male,British Columbia
31,Female,British Columbia
80,Male,Quebec
47,Female,British Columbia
20,Male,Ontario
54,Female,British Columbia
74,Female,New Brunswick
67,Female,British Columbia
36,Male,Quebec
29,Male,Newfoundland and Labrador
45,Female,Manitoba
38,Female,Nova Scotia
60,Female,Quebec
35,Male,New Brunswick
21,Male,British Columbia
42,Female,Ontario
72,Female,British Columbia
27,Male,British Columbia
69,Female,Quebec
68,Female,Nova Scotia
34,Female,Alberta
48,Male,Ontario
72,Male,Manitoba
46,Male,British Columbia
60,Female,Alberta
67,Male,Alberta
66,Male,Ontario
62,Female,Newfoundland and Labrador
36,Female,Saskatchewan
75,Female,Quebec
43,Female,Ontario
23,Female,Quebec
59,Male,New Brunswick
73,Female,New Brunswick
41,Male,British Columbia
31,Male,Quebec
28,Female,Quebec
66,Male,Ontario
65,Female,British Columbia
54,Male,New Brunswick
43,Male,Quebec
25,Male,Alberta
69,Male,Ontario
80,Female,Saskatchewan
68,Male,British Columbia
80,Female,Quebec
18,Female,Ontario
57,Female,Saskatchewan
34,Male,Ontario
76,Male,British Columbia
21,Male,New Brunswick
25,Female,Ontario
80,Male,Saskatchewan
68,Male,Nova Scotia
48,Male,Saskatchewan
57,Male,Saskatchewan
54,Male,Quebec
44,Male,Newfoundland and Labrador
44,Male,Quebec
69,Male,Ontario
18,Female,Ontario
72,Female,Ontario
37,Male,Quebec
25,Male,Nova Scotia
55,Male,British Columbia
63,Female,Quebec
77,Female,Alberta
70,Female,Nova Scotia
30,Female,Ontario
67,Male,Newfoundland and Labrador
37,Female,Alberta
39,Female,Quebec
77,Female,Quebec
40,Female,Nova Scotia
33,Female,Ontario
68,Male,Alberta
40,Female,Quebec
31,Male,Ontario
71,Male,Alberta
51,Female,Ontario
35,Female,Alberta
31,Female,Manitoba
79,Male,Manitoba
35,Female,Ontario
45,Female,Ontario
55,Female,British Columbia
76,Female,Prince Edward Island
60,Female,British Columbia
36,Male,British Columbia
46,Female,Quebec
71,Female,Quebec
31,Female,British Columbia
38,Male,Saskatchewan
38,Female,Nova Scotia
78,Male,Ontario
53,Male,Newfoundland and Labrador
52,Female,Ontario
46,Male,Ontario
72,Male,Ontario
57,Female,Ontario
21,Female,Manitoba
48,Female,British Columbia
46,Female,British Columbia
43,Female,Prince Edward Island
41,Male,British Columbia
20,Male,Quebec
45,Female,British Columbia
63,Female,Ontario
36,Female,Saskatchewan
52,Female,Ontario
42,Female,Alberta
64,Female,Newfoundland and Labrador
49,Male,Manitoba
22,Male,Newfoundland and Labrador
20,Female,Ontario
68,Female,Newfoundland and Labrador
28,Male,Manitoba
78,Female,Ontario
55,Male,Quebec
73,Male,New Brunswick
70,Male,Quebec
32,Female,Alberta
49,Female,Ontario
26,Female,Newfoundland and Labrador
73,Female,Prince Edward Island
57,Male,Quebec
27,Male,Ontario
22,Female,Alberta
48,Female,Quebec
54,Female,New Brunswick
80,Female,Quebec
37,Male,Quebec
29,Male,Alberta
60,Female,British Columbia
67,Male,Nova Scotia
58,Female,Prince Edward Island
33,Female,Quebec
55,Female,Alberta
51,Male,British Columbia
47,Female,Ontario
76,Male,Ontario
50,Male,Nova Scotia
70,Female,Ontario
51,Female,Quebec
74,Female,Saskatchewan
75,Male,Nova Scotia
41,Female,Manitoba
28,Male,Saskatchewan
59,Male,Ontario
69,Male,Newfoundland and Labrador
69,Male,New Brunswick
39,Female,Manitoba
69,Male,Newfoundland and Labrador
67,Female,Ontario
53,Male,Ontario
74,Female,Nova Scotia
40,Male,British Columbia
32,Male,Ontario
48,Male,Ontario
30,Male,Alberta
42,Female,Ontario
19,Male,Manitoba
66,Female,British Columbia
36,Female,Ontario
69,Male,Saskatchewan
80,Male,Ontario
25,Female,Alberta
62,Female,Alberta
63,Male,Quebec
80,Female,Alberta
80,Female,British Columbia
37,Female,Newfoundland and Labrador
43,Male,Saskatchewan
48,Male,Nova Scotia
31,Female,Ontario
24,Female,British Columbia
68,Female,Quebec
29,Female,Newfoundland and Labrador
80,Female,New Brunswick
55,Female,New Brunswick
65,Male,Ontario
56,Male,British Columbia
50,Male,Ontario
40,Female,Quebec
72,Female,Ontario
68,Male,British Columbia
33,Female,Quebec
80,Female,Nova Scotia
47,Female,Alberta
19,Male,Ontario
64,Male,Ontario
76,Male,Ontario
53,Female,Alberta
63,Female,Manitoba
80,Female,Saskatchewan
79,Female,Ontario
33,Female,British Columbia
52,Male,New Brunswick
40,Female,Nova Scotia
55,Male,British Columbia
61,Female,Ontario
80,Male,Nova Scotia
61,Male,Newfoundland and Labrador
40,Male,New Brunswick
80,Female,Ontario
48,Female,Ontario
30,Male,Ontario
56,Male,Newfoundland and Labrador
60,Female,New Brunswick
65,Male,Ontario
19,Female,Ontario
60,Male,British Columbia
80,Female,Nova Scotia
63,Female,New Brunswick
26,Female,Alberta
48,Male,Quebec
75,Male,Ontario
42,Female,Manitoba
25,Male,Quebec
32,Male,Ontario
60,Female,Ontario
23,Male,Prince Edward Island
53,Female,Ontario
61,Male,Saskatchewan
48,Female,Newfoundland and Labrador
64,Male,Quebec
46,Female,New Brunswick
76,Female,Alberta
50,Male,Quebec
66,Female,Ontario
80,Female,Quebec
38,Male,Ontario
69,Male,Ontario
33,Female,Quebec
28,Male,Ontario
23,Female,Ontario
37,Female,Ontario
26,Female,Quebec
33,Female,British Columbia
61,Female,Manitoba
38,Female,Ontario
44,Male,Ontario
28,Male,Saskatchewan
52,Male,Alberta
61,Female,Quebec
61,Male,Nova Scotia
78,Female,Alberta
80,Male,Ontario
58,Female,Alberta
29,Male,Alberta
38,Female,Ontario
37,Male,Nova Scotia
45,Male,British Columbia
56,Male,Newfoundland and Labrador
80,Female,Saskatchewan
37,Female,New Brunswick
31,Male,Ontario
18,Male,Newfoundland and Labrador
46,Female,Alberta
73,Male,Ontario
32,Female,Saskatchewan
35,Male,Newfoundland and Labrador
53,Female,Alberta
22,Female,Saskatchewan
30,Female,Quebec
52,Male,New Brunswick
59,Male,British Columbia
47,Female,Prince Edward Island
45,Female,Manitoba
71,Male,Nova Scotia
37,Male,Prince Edward Island
38,Male,Newfoundland and Labrador
71,Male,Ontario
26,Female,Alberta
33,Male,British Columbia
68,Male,Nova Scotia
68,Female,Ontario
76,Female,Saskatchewan
72,Female,Ontario
34,Female,Alberta
48,Male,Ontario
26,Male,Quebec
41,Female,Alberta
23,Female,Ontario
63,Female,Ontario
45,Female,Ontario
59,Male,Saskatchewan
69,Female,Ontario
80,Male,Alberta
80,Male,Saskatchewan
29,Female,Newfoundland and Labrador
35,Female,Quebec
37,Female,Ontario
61,Male,New Brunswick
56,Female,British Columbia
80,Female,Newfoundland and Labrador
80,Male,New Brunswick
69,Male,Ontario
77,Female,Nova Scotia
65,Male,British Columbia
80,Female,Ontario
53,Male,Alberta
60,Female,Prince Edward Island
39,Male,Alberta
71,Male,New Brunswick
33,Male,Ontario
65,Male,Ontario
41,Male,Ontario
71,Female,Quebec
61,Female,Quebec
45,Male,Nova Scotia
31,Male,Prince Edward Island
56,Male,Ontario
18,Male,Quebec
69,Female,Manitoba
66,Female,Ontario
80,Female,British Columbia
52,Male,British Columbia
41,Male,Quebec
30,Male,Quebec
74,Male,New Brunswick
41,Male,British Columbia
64,Male,Ontario
45,Male,Quebec
62,Female,Quebec
57,Male,Alberta
70,Male,New Brunswick
38,Female,British Columbia
39,Male,Ontario
66,Female,Ontario
75,Male,Alberta
44,Male,Ontario
29,Female,Manitoba
50,Female,Nova Scotia
61,Female,Prince Edward Island
25,Male,Quebec
49,Female,New Brunswick
76,Female,Manitoba
70,Female,Quebec
71,Female,Alberta
36,Female,Ontario
69,Male,British Columbia
52,Female,Quebec
19,Female,Alberta
53,Male,Manitoba
27,Female,Newfoundland and Labrador
76,Female,Quebec
76,Female,Ontario
63,Female,Manitoba
63,Female,Ontario
75,Male,Ontario
58,Male,Manitoba
36,Male,Alberta
44,Male,Quebec
58,Female,Quebec
20,Female,Newfoundland and Labrador
80,Female,Ontario
57,Female,Quebec
67,Male,Prince Edward Island
48,Female,New Brunswick
59,Female,Ontario
39,Female,Ontario
78,Female,Quebec
42,Female,New Brunswick
57,Male,Ontario
35,Female,Quebec
41,Female,Ontario
52,Male,Ontario
80,Female,Newfoundland and Labrador
55,Male,Ontario
51,Male,Quebec
77,Male,Manitoba
45,Female,Manitoba
60,Female,British Columbia
33,Female,Nova Scotia
37,Male,Manitoba
60,Female,Manitoba
75,Male,British Columbia
30,Male,Alberta
56,Female,Quebec
65,Male,Saskatchewan
68,Male,Ontario
63,Female,New Brunswick
44,Male,Ontario
74,Female,Ontario
80,Female,Quebec
40,Male,Manitoba
46,Female,Alberta
25,Male,Ontario
77,Male,Manitoba
60,Male,New Brunswick
70,Male,British Columbia
63,Female,British Columbia
72,Female,Nova Scotia
33,Female,Manitoba
76,Female,Nova Scotia
31,Female,Quebec
54,Female,Quebec
56,Female,Ontario
48,Female,Prince Edward Island
28,Female,Quebec
39,Female,Quebec
50,Male,Quebec
46,Male,Prince Edward Island
31,Female,Alberta
80,Female,British Columbia
47,Female,Alberta
80,Male,Ontario
42,Female,British Columbia
68,Female,British Columbia
36,Female,Quebec
34,Female,New Brunswick
66,Male,British Columbia
53,Female,Ontario
80,Male,Ontario
58,Male,Alberta
79,Female,New Brunswick
33,Female,Ontario
57,Female,Quebec
44,Male,British Columbia
29,Male,New Brunswick
45,Female,Quebec
66,Female,New Brunswick
70,Male,Newfoundland and Labrador
31,Female,Ontario
36,Female,Ontario
54,Male,Ontario
35,Female,Alberta
55,Male,Newfoundland and Labrador
50,Female,Alberta
57,Female,New Brunswick
53,Male,British Columbia
56,Male,Nova Scotia
70,Female,Ontario
39,Female,Ontario
63,Female,Ontario
63,Male,Quebec
26,Female,Nova Scotia
45,Female,Ontario
70,Female,Quebec
80,Male,Newfoundland and Labrador
74,Female,Alberta
60,Female,Ontario
25,Male,Nova Scotia
63,Female,Ontario
65,Female,Prince Edward Island
28,Female,Newfoundland and Labrador
28,Male,Alberta
65,Male,Manitoba
36,Female,Saskatchewan
33,Female,Alberta
66,Male,Quebec
59,Female,Prince Edward Island
78,Male,New Brunswick
22,Male,Ontario
62,Female,Ontario
29,Male,British Columbia
32,Female,Newfoundland and Labrador
64,Male,Ontario
80,Female,British Columbia
36,Male,Alberta
62,Female,Alberta
38,Male,Prince Edward Island
48,Male,British Columbia
52,Female,Nova Scotia
76,Male,Ontario
63,Female,Alberta
38,Male,Ontario
32,Male,Quebec
50,Male,British Columbia
43,Male,Quebec
44,Female,Quebec
73,Female,Ontario
25,Female,British Columbia
54,Female,Quebec
64,Male,Alberta
43,Female,New Brunswick
69,Female,Ontario
59,Male,British Columbia
46,Female,Ontario
59,Male,British Columbia
40,Female,Ontario
46,Male,British Columbia
57,Male,British Columbia
69,Female,Nova Scotia
56,Male,Newfoundland and Labrador
67,Female,British Columbia
55,Female,British Columbia
65,Male,Quebec
35,Male,Saskatchewan
80,Female,Quebec
51,Male,British Columbia
43,Female,British Columbia
51,Female,Nova Scotia
71,Female,Quebec
59,Female,British Columbia
78,Male,British Columbia
73,Male,Saskatchewan
67,Female,Manitoba
36,Male,Alberta
38,Male,Quebec
40,Male,Ontario
35,Female,Manitoba
61,Male,British Columbia
46,Female,British Columbia
23,Male,New Brunswick
73,Female,British Columbia
33,Female,Ontario
79,Female,Quebec
18,Female,British Columbia
63,Female,Quebec
46,Male,Alberta
51,Male,Nova Scotia
18,Male,Nova Scotia
24,Male,Quebec
52,Male,Alberta
33,Female,Ontario
76,Female,British Columbia
22,Female,British Columbia
68,Female,Manitoba
68,Male,Ontario
52,Male,Nova Scotia
23,Male,Alberta
58,Female,New Brunswick
57,Male,Alberta
61,Female,New Brunswick
65,Male,British Columbia
68,Male,Prince Edward Island
77,Female,Alberta
27,Female,British Columbia
42,Male,British Columbia
25,Female,Saskatchewan
52,Female,Ontario
50,Male,Ontario
52,Male,Saskatchewan
42,Female,Quebec
52,Male,British Columbia
52,Male,British Columbia
31,Female,Ontario
55,Female,British Columbia
26,Female,British Columbia
35,Female,Nova Scotia
21,Male,Quebec
63,Male,British Columbia
56,Female,Ontario
44,Female,New Brunswick
61,Male,Quebec
71,Female,Ontario
72,Female,Quebec
55,Female,New Brunswick
56,Female,Ontario
39,Female,Quebec
43,Male,Ontario
60,Male,Alberta
78,Female,Ontario
28,Female,Alberta
54,Male,Ontario
73,Female,Quebec
64,Female,Ontario
46,Male,Quebec
37,Male,Saskatchewan
72,Male,Alberta
33,Female,Newfoundland and Labrador
69,Male,New Brunswick
46,Female,British Columbia
39,Male,Newfoundland and Labrador
61,Male,Ontario
74,Female,Newfoundland and Labrador
36,Male,Quebec
33,Female,British Columbia
50,Male,British Columbia
70,Female,Quebec
57,Female,Quebec
25,Female,New Brunswick
68,Male,Ontario
49,Male,British Columbia
65,Male,Ontario
58,Female,British Columbia
35,Female,British Columbia
33,Female,Quebec
62,Male,Ontario
33,Female,British Columbia
62,Male,Ontario
42,Male,New Brunswick
56,Male,Ontario
80,Female,Ontario
43,Female,New Brunswick
56,Female,Quebec
30,Male,Ontario
71,Female,British Columbia
63,Male,Alberta
56,Male,New Brunswick
68,Female,Quebec
24,Female,Alberta
54,Female,New Brunswick
31,Male,British Columbia
23,Male,New Brunswick
22,Female,Alberta
54,Female,New Brunswick
69,Female,British Columbia
33,Male,Quebec
32,Female,Nova Scotia
54,Male,Saskatchewan
59,Female,Ontario
64,Female,New Brunswick
75,Female,Alberta
77,Female,Quebec
45,Male,British Columbia
44,Female,Alberta
78,Female,Saskatchewan
54,Male,Newfoundland and Labrador
31,Female,Quebec
49,Male,Saskatchewan
77,Male,Quebec
58,Female,Newfoundland and Labrador
39,Male,Quebec
46,Male,Ontario
47,Female,Ontario
36,Male,Manitoba
50,Male,Quebec
80,Male,Ontario
53,Male,Nova Scotia
30,Male,British Columbia
63,Male,Ontario
30,Male,Saskatchewan
58,Female,Saskatchewan
59,Male,Nova Scotia
42,Female,Quebec
43,Male,Nova Scotia
58,Female,Nova Scotia
77,Male,Nova Scotia
29,Male,British Columbia
50,Female,Manitoba
66,Female,Ontario
58,Male,Ontario
46,Female,Ontario
63,Male,Quebec
48,Female,Ontario
66,Female,Manitoba
32,Female,Ontario
65,Female,Newfoundland and Labrador
65,Male,Alberta
64,Female,Ontario
39,Male,Ontario
60,Female,Ontario
51,Male,Ontario
19,Female,Ontario
54,Female,British Columbia
57,Male,Quebec
67,Female,Newfoundland and Labrador
80,Male,Alberta
24,Male,Alberta
28,Female,British Columbia
24,Female,Newfoundland and Labrador
56,Female,New Brunswick
68,Female,Ontario
80,Male,Alberta
77,Female,New Brunswick
55,Female,Prince Edward Island
59,Male,Prince Edward Island
52,Female,Quebec
55,Female,British Columbia
65,Male,Saskatchewan
70,Female,Alberta
80,Female,Nova Scotia
64,Male,Nova Scotia
69,Female,Ontario
80,Male,Ontario
42,Female,Ontario
31,Female,Ontario
22,Male,British Columbia
80,Male,Nova Scotia
54,Female,Ontario
72,Male,Alberta
62,Male,Alberta
37,Male,Ontario
34,Male,Nova Scotia
39,Male,Alberta
76,Male,British Columbia
42,Male,Ontario
55,Male,Ontario
58,Female,Ontario
80,Male,Nova Scotia
62,Male,Quebec
62,Female,Quebec
79,Female,Saskatchewan
66,Male,Quebec
79,Male,Ontario
49,Male,Quebec
46,Male,Ontario
73,Female,Quebec
32,Female,Manitoba
