gender,age,province,cps19_votechoice,cps19_votechoice_pr,pes19_votechoice2019,vote_choice,vote_Justin_Trudeau,vote_Andrew_Scheer
Female,24,Quebec,ndp,"NA",NDP,NDP,0,0
Male,34,Ontario,NA,"NA",Conservative Party,Conservative Party,0,1
Female,33,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,53,Quebec,ndp,"NA",Liberal Party,Liberal Party,1,0
Female,37,Ontario,Another party (please specify),"NA","NA",Another party (please specify),0,0
Female,31,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,64,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,62,Alberta,Green Party,"NA","NA",Green Party,0,0
Male,26,British Columbia,ndp,"NA","NA",ndp,0,0
Female,32,Ontario,NA,"NA",NDP,NDP,0,0
Female,74,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Female,30,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Female,39,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,34,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,60,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,41,British Columbia,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,43,Quebec,NA,"NA",Green Party,Green Party,0,0
Male,30,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Female,19,Alberta,Liberal Party,"NA",Conservative Party,Conservative Party,0,1
Female,68,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,52,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,42,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,51,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,46,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,34,Ontario,NA,"NA",NDP,NDP,0,0
Female,49,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,65,Quebec,ndp,"NA","NA",ndp,0,0
Female,29,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,28,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,31,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,35,Ontario,NA,Liberal Party,"NA",Liberal Party,1,0
Male,31,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,54,British Columbia,ndp,"NA","NA",ndp,0,0
Female,27,Saskatchewan,NA,"NA",NDP,NDP,0,0
Male,31,British Columbia,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,30,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,31,Ontario,ndp,"NA","NA",ndp,0,0
Female,65,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,32,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,48,Ontario,ndp,"NA","NA",ndp,0,0
Female,19,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,31,Ontario,NA,ndp,"NA",ndp,0,0
Female,49,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,53,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,32,Quebec,People's Party,"NA","NA",People's Party,0,0
Male,18,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,42,Quebec,NA,Green Party,"NA",Green Party,0,0
Male,21,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,39,Ontario,ndp,"NA","NA",ndp,0,0
Female,35,British Columbia,Conservative Party,"NA","NA",Conservative Party,0,1
Female,50,Alberta,People's Party,"NA","NA",People's Party,0,0
Female,34,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,34,Alberta,ndp,"NA","NA",ndp,0,0
Female,33,Ontario,Green Party,"NA","NA",Green Party,0,0
Male,29,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Female,66,Ontario,ndp,"NA","NA",ndp,0,0
Female,20,Ontario,Green Party,"NA","NA",Green Party,0,0
Male,37,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,30,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,29,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,49,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,40,Quebec,People's Party,"NA","NA",People's Party,0,0
Male,27,Manitoba,Conservative Party,"NA","NA",Conservative Party,0,1
Female,40,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,63,Ontario,Liberal Party,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Female,28,Quebec,ndp,"NA","NA",ndp,0,0
Female,32,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,58,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,40,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Female,54,Alberta,NA,"NA",Conservative Party,Conservative Party,0,1
Male,54,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,33,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,37,Alberta,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,32,Ontario,NA,People's Party,"NA",People's Party,0,0
Male,41,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,67,Quebec,Don't know/ Prefer not to answer,"NA",Green Party,Green Party,0,0
Female,45,Quebec,Don't know/ Prefer not to answer,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Female,29,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,66,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,28,Ontario,NA,Conservative Party,"NA",Conservative Party,0,1
Female,30,Ontario,ndp,"NA","NA",ndp,0,0
Male,32,Ontario,Green Party,"NA","NA",Green Party,0,0
Male,67,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,39,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,66,Quebec,NA,"NA",NDP,NDP,0,0
Male,50,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,40,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Male,37,Quebec,ndp,"NA","NA",ndp,0,0
Male,64,Quebec,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,70,Ontario,NA,"NA",Conservative Party,Conservative Party,0,1
Female,58,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,69,Ontario,Green Party,"NA",Green Party,Green Party,0,0
Female,80,Ontario,Liberal Party,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Female,57,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,41,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,68,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,18,Quebec,NA,Green Party,"NA",Green Party,0,0
Male,55,Quebec,Don't know/ Prefer not to answer,"NA",NDP,NDP,0,0
Male,57,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,27,Quebec,NA,"NA",NDP,NDP,0,0
Female,29,Quebec,Don't know/ Prefer not to answer,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,32,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,43,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,57,Quebec,Conservative Party,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,55,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Male,72,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,43,Quebec,ndp,"NA",NDP,NDP,0,0
Male,59,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,28,Ontario,ndp,"NA","NA",ndp,0,0
Female,33,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,50,Quebec,NA,"NA",Conservative Party,Conservative Party,0,1
Female,64,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,51,British Columbia,ndp,"NA","NA",ndp,0,0
Female,30,Quebec,Green Party,"NA",Green Party,Green Party,0,0
Female,57,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,73,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Male,57,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,45,Quebec,Don't know/ Prefer not to answer,"NA",NDP,NDP,0,0
Male,77,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,49,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,69,Quebec,ndp,"NA",NDP,NDP,0,0
Female,63,Quebec,NA,"NA",Liberal Party,Liberal Party,1,0
Male,71,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,71,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,47,Quebec,NA,"NA",Conservative Party,Conservative Party,0,1
Female,34,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,31,Quebec,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,52,Ontario,Conservative Party,"NA",Liberal Party,Liberal Party,1,0
Female,55,Ontario,ndp,"NA","NA",ndp,0,0
Female,46,Quebec,ndp,"NA",Liberal Party,Liberal Party,1,0
Female,29,British Columbia,Liberal Party,"NA","NA",Liberal Party,1,0
Female,59,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,47,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Female,28,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,30,Ontario,NA,"NA",Green Party,Green Party,0,0
Male,48,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,34,British Columbia,NA,"NA",Conservative Party,Conservative Party,0,1
Male,52,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,31,Alberta,ndp,"NA","NA",ndp,0,0
Female,62,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,29,Quebec,NA,"NA",Liberal Party,Liberal Party,1,0
Female,55,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,72,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,27,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,52,Manitoba,ndp,"NA","NA",ndp,0,0
Male,70,Ontario,NA,"NA",Conservative Party,Conservative Party,0,1
Male,60,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,64,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,55,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,40,Ontario,NA,"NA",Green Party,Green Party,0,0
Female,59,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,37,Ontario,NA,Liberal Party,"NA",Liberal Party,1,0
Female,32,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,75,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,78,British Columbia,NA,Liberal Party,"NA",Liberal Party,1,0
Female,21,Saskatchewan,NA,Conservative Party,"NA",Conservative Party,0,1
Male,62,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,19,Quebec,Conservative Party,"NA",Liberal Party,Liberal Party,1,0
Female,37,British Columbia,Liberal Party,"NA","NA",Liberal Party,1,0
Female,55,Ontario,ndp,"NA","NA",ndp,0,0
Female,27,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,29,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Male,68,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,62,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,40,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,26,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Female,31,Alberta,Liberal Party,"NA","NA",Liberal Party,1,0
Female,33,Ontario,ndp,"NA","NA",ndp,0,0
Male,22,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,32,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,33,Alberta,Liberal Party,"NA","NA",Liberal Party,1,0
Female,70,Quebec,NA,"NA",Conservative Party,Conservative Party,0,1
Female,33,Quebec,ndp,"NA","NA",ndp,0,0
Female,21,Ontario,ndp,"NA","NA",ndp,0,0
Female,31,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,44,Ontario,Green Party,"NA","NA",Green Party,0,0
Female,18,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,24,Ontario,ndp,"NA","NA",ndp,0,0
Female,37,Saskatchewan,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,29,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,44,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,21,Quebec,ndp,"NA","NA",ndp,0,0
Male,62,Ontario,NA,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Male,72,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,69,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,71,Ontario,NA,Don't know/ Prefer not to answer,"NA",Don't know/ Prefer not to answer,0,0
Male,66,Saskatchewan,ndp,"NA","NA",ndp,0,0
Male,70,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,44,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,30,Ontario,Green Party,"NA","NA",Green Party,0,0
Male,49,Quebec,NA,Liberal Party,"NA",Liberal Party,1,0
Female,20,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Female,80,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,62,Ontario,NA,"NA",Conservative Party,Conservative Party,0,1
Female,67,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Male,63,Alberta,ndp,"NA","NA",ndp,0,0
Male,32,Alberta,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,33,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,30,Ontario,Green Party,"NA","NA",Green Party,0,0
Female,64,Ontario,NA,"NA",Liberal Party,Liberal Party,1,0
Male,53,Alberta,ndp,"NA",NDP,NDP,0,0
Female,61,Ontario,Don't know/ Prefer not to answer,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Male,64,Quebec,Don't know/ Prefer not to answer,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Female,59,Saskatchewan,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,74,Quebec,ndp,"NA",NDP,NDP,0,0
Male,34,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,68,Quebec,NA,"NA",Conservative Party,Conservative Party,0,1
Female,73,Alberta,ndp,"NA","NA",ndp,0,0
Female,47,Quebec,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,29,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,43,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Female,43,Alberta,ndp,"NA","NA",ndp,0,0
Male,60,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,30,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,50,British Columbia,ndp,"NA","NA",ndp,0,0
Female,48,British Columbia,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,30,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Female,35,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Female,33,Ontario,ndp,"NA","NA",ndp,0,0
Female,40,Saskatchewan,ndp,"NA","NA",ndp,0,0
Male,51,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,62,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Male,67,Quebec,Don't know/ Prefer not to answer,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,32,Saskatchewan,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,31,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,60,British Columbia,NA,"NA",NDP,NDP,0,0
Female,27,Quebec,ndp,"NA","NA",ndp,0,0
Male,69,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,51,Quebec,Green Party,"NA","NA",Green Party,0,0
Female,27,British Columbia,ndp,"NA","NA",ndp,0,0
Male,60,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Male,26,Quebec,NA,"NA",Liberal Party,Liberal Party,1,0
Female,76,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,30,Quebec,ndp,"NA",NDP,NDP,0,0
Male,34,Quebec,People's Party,"NA",Conservative Party,Conservative Party,0,1
Male,70,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Male,70,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,32,Ontario,Don't know/ Prefer not to answer,"NA",NDP,NDP,0,0
Male,28,Quebec,NA,"NA",Green Party,Green Party,0,0
Female,36,Quebec,Bloc Québécois,"NA",Liberal Party,Liberal Party,1,0
Female,38,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,33,Quebec,People's Party,"NA","NA",People's Party,0,0
Male,22,British Columbia,People's Party,"NA","NA",People's Party,0,0
Male,67,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,77,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,69,Ontario,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,46,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,45,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,27,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,40,Quebec,Conservative Party,"NA","NA",Conservative Party,0,1
Male,27,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Male,39,British Columbia,Liberal Party,"NA","NA",Liberal Party,1,0
Female,56,British Columbia,ndp,"NA",NDP,NDP,0,0
Male,34,Ontario,Green Party,"NA",Green Party,Green Party,0,0
Female,23,Alberta,Conservative Party,"NA","NA",Conservative Party,0,1
Male,29,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,56,Ontario,NA,"NA",Green Party,Green Party,0,0
Male,34,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,25,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Female,53,Saskatchewan,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,56,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Male,23,Ontario,Don't know/ Prefer not to answer,"NA",Conservative Party,Conservative Party,0,1
Male,64,Ontario,Conservative Party,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Male,57,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,32,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,61,Quebec,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,36,Saskatchewan,ndp,"NA","NA",ndp,0,0
Male,48,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,71,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,63,Quebec,NA,"NA",Green Party,Green Party,0,0
Male,70,Quebec,NA,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Female,48,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,24,Quebec,Bloc Québécois,"NA",Bloc QuÃ©bÃ©cois,Bloc QuÃ©bÃ©cois,0,0
Male,33,Ontario,Green Party,"NA","NA",Green Party,0,0
Male,58,Manitoba,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,23,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Female,57,Manitoba,Green Party,"NA",Green Party,Green Party,0,0
Male,49,Ontario,Conservative Party,"NA","NA",Conservative Party,0,1
Male,73,Quebec,Liberal Party,"NA",Conservative Party,Conservative Party,0,1
Female,63,Ontario,ndp,"NA","NA",ndp,0,0
Male,25,Ontario,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,40,Quebec,Liberal Party,"NA","NA",Liberal Party,1,0
Female,54,Quebec,NA,"NA",Green Party,Green Party,0,0
Female,66,Alberta,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,49,Alberta,NA,"NA",Green Party,Green Party,0,0
Female,46,Quebec,Bloc Québécois,"NA","NA",Bloc Québécois,0,0
Female,45,Alberta,ndp,"NA","NA",ndp,0,0
Male,32,Ontario,Liberal Party,"NA","NA",Liberal Party,1,0
Male,25,Ontario,ndp,"NA","NA",ndp,0,0
Female,48,British Columbia,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,58,British Columbia,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Male,24,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,52,Alberta,NA,"NA",Conservative Party,Conservative Party,0,1
Female,34,Ontario,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Male,76,British Columbia,Green Party,"NA","NA",Green Party,0,0
Male,61,Quebec,NA,"NA",Conservative Party,Conservative Party,0,1
Male,35,Quebec,NA,"NA",Another party (specify),Another party (specify),0,0
Male,33,Quebec,NA,"NA",Liberal Party,Liberal Party,1,0
Male,34,Quebec,Don't know/ Prefer not to answer,"NA","NA",Don't know/ Prefer not to answer,0,0
Male,69,Saskatchewan,Conservative Party,"NA",Conservative Party,Conservative Party,0,1
Female,34,Ontario,Don't know/ Prefer not to answer,"NA",Don't know / Prefer not to answer,Don't know / Prefer not to answer,0,0
Male,32,Ontario,NA,Liberal Party,"NA",Liberal Party,1,0
Female,29,Quebec,ndp,"NA",NDP,NDP,0,0
Female,34,Quebec,Liberal Party,"NA",Liberal Party,Liberal Party,1,0
Female,32,Saskatchewan,Conservative Party,"NA","NA",Conservative Party,0,1
Female,34,Quebec,ndp,"NA","NA",ndp,0,0
